id,case_number,district,sr_location,latitude,longitude
31357829,101003984880,D,"10915 LINDEN GATE, HOUSTON TX 77075",29.60738235,-95.25316331
31357994,101003985004,G,"731 TRADEMARK, HOUSTON TX 77079",29.77591852,-95.6415468
31358031,101003985028,A,"1602 WYCLIFFE, HOUSTON TX 77043",29.79494862,-95.57426513
31358072,101003985062,A,"9418 SPRINGMONT, HOUSTON TX 77080",29.82897084,-95.52441142
31358089,101003985079,D,"12410 LAKE PORTAL, HOUSTON TX 77047",29.61771234,-95.39573585
31358260,101003985202,B,"5815 KNOX, HOUSTON TX 77091",29.85059209,-95.42333165
31358289,101003985222,D,"8202 LAWLER, HOUSTON TX 77051",29.67300056,-95.37308657
31358315,101003985240,C,"2335 SWIFT, HOUSTON TX 77030",29.71236814,-95.4146845
31358725,101003985521,G,"2215 PASO RELLO, HOUSTON TX 77077",29.7415761,-95.6122941
31358896,101003985669,A,"2031 COUNTER POINT, HOUSTON TX 77055",29.80819742,-95.47967021
31358905,101003985675,A,"10434 BRINWOOD, HOUSTON TX 77043",29.79542386,-95.5555738
31359031,101003995779,A,"5718 GARDENDALE, HOUSTON TX 77092",29.81763955,-95.47446904
31359083,101003995814,D,"6634 TIERWESTER, HOUSTON TX 77021",29.69935483,-95.36574843
31359343,101003995989,D,"3571 DAPHNE, HOUSTON TX 77021",29.69702687,-95.36697032
31359469,101003996073,D,"13218 CHISWICK, HOUSTON TX 77047",29.61558425,-95.40478373
31359608,101003996161,D,"1302 CANTERLANE, HOUSTON TX 77047",29.61913702,-95.40278398
31359653,101003996190,A,"9003 ROCKHURST, HOUSTON TX 77080",29.82337402,-95.51478867
31359681,101003996208,A,"10218 SHADOW WOOD, HOUSTON TX 77043",29.8051808,-95.55129
31359749,101003996258,I,"6243 CHAFFIN, HOUSTON TX 77087",29.6743524,-95.30056673
31359815,101003996306,A,"10321 IVYRIDGE, HOUSTON TX 77043",29.79688913,-95.55293152
31359842,101003996323,D,"5922 SOUTHCREST, HOUSTON TX 77033",29.68800272,-95.33042542
31360071,101003996473,D,"6659 WINTON, HOUSTON TX 77021",29.69878975,-95.3662702
31360272,101003996597,D,"8314 WOODWARD, HOUSTON TX 77051",29.67106561,-95.37385709
31360300,101003996615,D,"5002 WILLOW GLEN, HOUSTON TX 77033",29.67260727,-95.34783638
31360345,101003996643,D,"12502 DONEGAL, HOUSTON TX 77047",29.62770018,-95.36031541
31360403,101003996681,G,"12706 SANDRI, HOUSTON TX 77077",29.74402955,-95.61156369
31360591,101003996805,B,"1342 SADDLE ROCK, HOUSTON TX 77088",29.89072454,-95.42321649
31360624,101003996828,K,"4931 RIDGESTONE, HOUSTON TX 77053",29.59174383,-95.45691043
31360650,101003996844,D,"13222 FARADAY, HOUSTON TX 77047",29.61581035,-95.40278472
31360659,101003996851,A,"9851 CANOGA, HOUSTON TX 77080",29.80837207,-95.5385111
31360685,101003996867,B,"279 SAN FERNANDO, HOUSTON TX 77060",29.92097787,-95.39928442
31360698,101003996876,D,"12102 DONEGAL, HOUSTON TX 77047",29.62919957,-95.36020978
31360811,101003996962,K,"4651 CALLERY CREEK, HOUSTON TX 77053",29.59535987,-95.4504421
31360874,101003997008,D,"13238 ADLER, HOUSTON TX 77047",29.61585688,-95.40380878
31360938,101003997060,G,"2127 LINEA DEL PINO, HOUSTON TX 77077",29.74224083,-95.61152344
31361105,101003997203,A,"4211 BIRCHTON, HOUSTON TX 77080",29.83222664,-95.51272711
31361230,101003997296,B,"14802 WEIL, HOUSTON TX 77060",29.91591116,-95.39583186
31361294,101003997343,H,"6810 LUNA, HOUSTON TX 77076",29.86146963,-95.3881036
31361324,101003997365,A,"4710 MISTY SHADOWS, HOUSTON TX 77041",29.83724395,-95.554834
31361459,101003997455,D,"5766 BELLFORT, HOUSTON TX 77033",29.66605154,-95.33372502
31361492,101003997478,D,"5826 BELNEATH, HOUSTON TX 77033",29.6623045,-95.33128181
31361552,101003997527,K,"4327 BROWNSTONE, HOUSTON TX 77053",29.60878358,-95.44406436
31361603,101003997564,D,"5642 BELARBOR, HOUSTON TX 77033",29.66518054,-95.33859763
31361618,101003997580,K,"4630 KNOTTYNOLD, HOUSTON TX 77053",29.61059704,-95.4485997
31361643,101003997598,D,"7717 ST LO, HOUSTON TX 77033",29.6711205,-95.33968586
31361789,101003997709,A,"1409 CEDAR POST, HOUSTON TX 77055",29.7957218,-95.52492903
31361941,101003997836,C,"611 W POLK, HOUSTON TX 77019",29.75599694,-95.38878247
31361963,101003997853,D,"5103 AUSTIN, HOUSTON TX 77004",29.72676949,-95.38334986
31362026,101003997897,A,"10034 HADDINGTON, HOUSTON TX 77080",29.80201817,-95.54258034
31362181,101003997996,G,"12302 WOODTHORPE, HOUSTON TX 77024",29.77537506,-95.54475254
31362193,101003998000,D,"5622 BELLFORT, HOUSTON TX 77033",29.66594669,-95.33958173
31362348,101003998061,K,"4714 LOTUS, HOUSTON TX 77045",29.63512542,-95.45189353
31362477,101003998157,A,"6342 OAKNUT, HOUSTON TX 77088",29.87158039,-95.48727438
31362505,101003998175,K,"15719 IRONSIDE HILL, HOUSTON TX 77053",29.59770316,-95.47444746
31362605,101003998244,D,"1322 BAYSWATER, HOUSTON TX 77047",29.614499,-95.40179551
31362738,101004008343,D,"12819 SOUTHBRIDGE, HOUSTON TX 77047",29.62344407,-95.36711925
31362824,101004008406,D,"4416 STASSEN, HOUSTON TX 77051",29.67104051,-95.36244668
31362989,101004008530,D,"13314 MONTCLAIR POINT, HOUSTON TX 77047",29.61479992,-95.41105885
31362998,101004008538,B,"824 GRANVILLE, HOUSTON TX 77091",29.86341852,-95.41921586
31363036,101004008564,A,"6355 LIMESTONE, HOUSTON TX 77092",29.82552576,-95.48469618
31363092,101004008608,D,"4315 SORSBY, HOUSTON TX 77047",29.62911654,-95.35908341
31363123,101004008639,I,"415 MEDINA, HOUSTON TX 77012",29.72331351,-95.27947447
31363148,101004008661,K,"4627 KNOTTY OAKS, HOUSTON TX 77045",29.63253373,-95.4491488
31363224,101004008724,A,"9602 RAILTON, HOUSTON TX 77080",29.82859055,-95.52928551
31363363,101004008838,D,"831 BLANCHARD HILL, HOUSTON TX 77047",29.6168734,-95.40966781
31363829,101004009177,A,"3715 VILLA GLEN, HOUSTON TX 77088",29.88229783,-95.46136624
31363940,101004009270,D,"1127 KILDARE, HOUSTON TX 77047",29.62361002,-95.40633783
31363959,101004009287,D,"5002 WILLOW GLEN, HOUSTON TX 77033",29.67260727,-95.34783638
31364261,101004009544,D,"5037 BURMA, HOUSTON TX 77033",29.68024611,-95.34288821
31364341,101004009596,D,"1301 CANTERVILLE, HOUSTON TX 77047",29.61879264,-95.4028182
31364354,101004009604,D,"8226 ST LO, HOUSTON TX 77033",29.66247494,-95.34202771
31364437,101004009665,K,"4615 PUEBLA, HOUSTON TX 77045",29.62245956,-95.4482255
31364457,101004009678,D,"11831 ROANDALE, HOUSTON TX 77048",29.63124385,-95.35180154
31321866,101003982333,H,"1109 TURNER, HOUSTON TX 77076",,
31322764,101003984623,D,"6701 LOZIER, HOUSTON TX 77021",,
31322969,101003985166,D,"4640 CLOVER, HOUSTON TX 77051",,
31323519,101003996625,D,"8335 PARNELL, HOUSTON TX 77051",,
31324610,101004009262,K,"15803 RIDGEBAR, HOUSTON TX 77053",,
31358545,101003985385,H,"8001 FULTON, HOUSTON TX 77022",29.83434153,-95.37680465
31347147,101003976982,B,"4610 BATON ROUGE, HOUSTON 77028",29.81883357,-95.32168023
31347250,101003977073,C,"1223 CHAMBOARD, HOUSTON 77018",29.83036316,-95.43082592
31347289,101003977105,C,"1242 W 31ST, HOUSTON 77018",29.81481569,-95.4246092
31347429,101003977215,C,"1550 GARDENIA, HOUSTON 77018",29.82663305,-95.44025719
31347030,101003976884,H,"213 W 44TH, HOUSTON 77018",29.82623657,-95.4003854
31347944,101003977588,I,"8814 BARTON, HOUSTON 77075",29.64180773,-95.25960451
31320363,101003978552,B,"769 PICKERING, HOUSTON 77091",,
31349363,101003978601,H,"238 ISHMEAL, HOUSTON 77076",29.85112767,-95.40244152
31319547,101003976860,B,"7011 BRIM, HOUSTON 77028",,
31320316,101003978447,H,"131 BIZERTE, HOUSTON 77022",,
31349213,101003978504,B,"7803 SHOTWELL, HOUSTON 77016",29.8312449,-95.31330063
31348136,101003977722,H,"1914 STATE, HOUSTON 77007",29.76495418,-95.37783358
31347689,101003977394,B,"10448 E HARDY, HOUSTON 77093",29.86401493,-95.36236986
31348464,101003977971,C,"907 C OAK, HOUSTON 77018",29.83523698,-95.41464244
31349907,101003978951,B,"7815 VIRGIL, HOUSTON 77088",29.87227861,-95.43495985
31349991,101003979005,B,"1702 HIDDEN VALLEY, HOUSTON 77088",29.8914572,-95.42867727
31350254,101003979172,B,"1049 MARJORIE, HOUSTON 77088",29.87346319,-95.42697563
31350354,101003979242,B,"1095 JUNELL, HOUSTON 77088",29.87223021,-95.42903402
31350390,101003979268,C,"3801 BRINKMAN, HOUSTON 77018",29.82166921,-95.41630869
31350451,101003979312,B,"8222 WHITECASTLE, HOUSTON 77088",29.87934876,-95.41520222
31350550,101003979389,B,"1099 JUNELL, HOUSTON 77088",29.87222802,-95.42946732
31348836,101003978219,B,"1802 SADDLE ROCK, HOUSTON 77088",29.89000176,-95.43004191
31348934,101003978297,H,"6433 STUEBNER AIRLINE, HOUSTON 77091",29.85839053,-95.40975821
31349038,101003978382,B,"967 JUNELL, HOUSTON 77088",29.87462096,-95.42324591
31349076,101003978408,B,"922 MOSHER, HOUSTON 77088",29.89626193,-95.41736098
31349149,101003978462,B,"8823 CREEPING VINE, HOUSTON 77088",29.8892732,-95.427471
31348308,101003977862,E,"1014 GOLDEN BEAR, HOUSTON 77339",30.04319567,-95.24090505
31349665,101003978793,C,"2523 RUTLAND, HOUSTON 77008",29.80987659,-95.40182322
31350908,101003979669,H,"615 W PARKER, HOUSTON 77091",29.85852965,-95.41040559
31349281,101003978550,B,"1506 SADDLE ROCK, HOUSTON 77088",29.89002978,-95.42669236
31351016,101003979749,B,"9321 WILLOW, HOUSTON 77088",29.87904421,-95.43626819
31351573,101003980195,I,"5104 IRVING, HOUSTON 77087",29.68965679,-95.29700719
31351604,101003980229,B,"1305 ELLINGTON, HOUSTON 77088",29.88067485,-95.43395376
31351667,101003980272,D,"4619 KNOXVILLE, HOUSTON 77051",29.66550989,-95.35767005
31351743,101003980326,B,"9206 SANDLE, HOUSTON 77088",29.87654193,-95.43834096
31351926,101003980456,D,"5118 STUYVESANT, HOUSTON 77021",29.70133764,-95.33425879
31346939,101003976816,K,"8103 FONDREN LAKE, HOUSTON 77071",29.64784542,-95.52147153
31347117,101003976959,C,"1746 DU BARRY, HOUSTON 77018",29.82130579,-95.44376987
31347498,101003977264,H,"603 CORDELL, HOUSTON 77009",29.79643906,-95.37488225
31347553,101003977305,B,"2322 CRESLINE, HOUSTON 77093",29.86040506,-95.34864399
31348297,101003977853,B,"830 LYNGROVE, HOUSTON 77038",29.89915252,-95.41671506
31349191,101003978489,C,"6203 PAISLEY, HOUSTON 77096",29.67401433,-95.50005531
31349257,101003978535,D,"3110 ISABELLA, HOUSTON 77004",29.72547999,-95.36283797
31319787,101003977305,B,"2322 CRESLINE, HOUSTON 77093",,
31319810,101003977358,C,"1219 CHAMBOARD, HOUSTON 77018",,
31320069,101003977883,K,"8510 SOUTHMEADOW, HOUSTON 77071",,
31351673,101003980277,D,"5039 MADALYN, HOUSTON 77021",29.70443005,-95.33522977
31319887,101003977524,C,"5846 LARKIN, HOUSTON 77007",,
31320134,101003978025,I,"8506 CAYTON, HOUSTON 77061",,
31320621,101003979389,B,"1099 JUNELL, HOUSTON 77088",,
31321041,101003980326,B,"9206 SANDLE, HOUSTON 77088",,
31347975,101003977609,H,"435 JANISCH, HOUSTON 77018",29.83693658,-95.4070754
31348598,101003978061,B,"7807 HOFFMAN, HOUSTON 77016",29.83141989,-95.31233136
31348713,101003978139,B,"8607 WHITECASTLE, HOUSTON 77088",29.88489967,-95.42014197
31348727,101003978148,B,"1403 DEWALT, HOUSTON 77088",29.88174011,-95.43457348
31350077,101003979059,C,"5458 EDITH, HOUSTON 77096",29.69038029,-95.48281849
31350607,101003979433,I,"7611 EL RANCHO, HOUSTON 77087",29.68142171,-95.28944948
31349210,101003978502,A,"9323 OLATHE, HOUSTON 77055",29.79682002,-95.52116038
31349284,101003978552,B,"769 PICKERING, HOUSTON 77091",29.85708708,-95.41618618
31349306,101003978565,B,"2215 DEWALT, HOUSTON 77088",29.88223999,-95.44544843
31346990,101003976853,C,"879 W 41ST, HOUSTON 77018",29.82388803,-95.41911039
31349143,101003978458,I,"6720 SHERMAN, HOUSTON 77011",29.73891567,-95.30617787
31347006,101003976862,C,"1154 KINLEY, HOUSTON 77018",29.82409762,-95.42875554
31347003,101003976860,B,"7011 BRIM, HOUSTON 77028",29.82744219,-95.30312091
31783316,101003885513,A,"10111 TALLEY, HOUSTON 77041",,
31783664,101003886417,D,"10511 CHICKADEE, HOUSTON 77048",,
31783728,101003886679,D,"12510 DONEGAL, HOUSTON 77047",,
31783284,101003885443,A,"7913 ELLINGER, HOUSTON 77040",,
31783532,101003886041,D,"12224 FOXTON, HOUSTON 77048",,
31784798,101003889363,I,"8027 DETROIT, HOUSTON 77017",,
31785206,101003890586,I,"5206 CLAY, HOUSTON 77023",,
31783840,101003887064,H,"5710 ZELMA, HOUSTON 77076",,
31787228,101003905825,H,"911 WOODLAND, HOUSTON 77009",,
31785859,101003892130,H,"3923 EDISON, HOUSTON 77009",,
21996738,101003890511,E,"202 MAROBY, HOUSTON 77017",,
21996727,101003890492,E,"927 MAROBY, HOUSTON 77017",,
21996904,101003890903,I,"5709 DORBRANDT, HOUSTON 77023",,
21996902,101003890899,I,"4815 RUSK, HOUSTON 77023",,
21996935,101003890966,I,"8402 DETROIT, HOUSTON 77017",,
21997061,101003891235,H,"102 CAYLOR, HOUSTON 77011",,
21997111,101003891343,I,"7907 HARTFORD, HOUSTON 77017",,
21997418,101003892130,H,"3923 EDISON, HOUSTON 77009",,
21997432,101003892163,I,"8515 LEANDER, HOUSTON 77012",,
21998787,101003905825,H,"911 WOODLAND, HOUSTON 77009",,
21999631,101003907831,E,"8314 TARBELL, HOUSTON 77034",,
21999648,101003907903,E,"455 TRESVANT, HOUSTON 77598",,
22000205,101003919551,E,"15019 SUN HARBOR, HOUSTON 77062",,
22000850,101003921288,I,"9803 ALMEDA OAKS, HOUSTON 77075",,
22001255,101003922737,I,"7421 BRACE, HOUSTON 77061",,
22001465,101003923298,D,"6708 CONLEY, HOUSTON 77021",,
22001492,101003923374,B,"8029 FLINTRIDGE, HOUSTON 77028",,
22002259,101003925382,B,"7825 JOY, HOUSTON 77028",,
22002343,101003925592,I,"8510 GLENLEA, HOUSTON 77061",,
22002528,101003926228,I,"6810 DILLON, HOUSTON 77061",,
22002600,101003926385,C,"843 ASHLAND, HOUSTON 77007",,
22002645,101003926452,D,"13910 RIMPLE BEND, HOUSTON 77048",,
22003844,101003929547,I,"6410 HERON, HOUSTON 77087",,
22003875,101003929609,D,"4614 LINCOLNSHIRE, HOUSTON 77048",,
22004496,101003930994,A,"5203 HOLLY VIEW, HOUSTON 77091",,
22004538,101003931075,D,"5215 HONEY, HOUSTON 77004",,
22004573,101003931150,B,"9138 SUNNYWOOD, HOUSTON 77088",,
22004694,101003931475,A,Intersection 2900 BINGLE RD&8450 KEMPWOOD DR,,
22004865,101003931796,D,"11442 KIRKWYN, HOUSTON 77089",,
22004867,101003931798,A,"6402 WOODLAND TRAILS, HOUSTON 77088",,
22004856,101003931775,D,"7710 CATALINA, HOUSTON 77075",,
22005101,101003932376,D,"5635 WOODGREEN, HOUSTON 77033",,
22005116,101003932416,D,"11702 MILL VALLEY, HOUSTON 77048",,
22005336,101003933200,G,"9246 WICKFORD, HOUSTON 77024",,
22005851,101003934447,C,"5918 GOLDEN FOREST, HOUSTON 77092",,
22005871,101003934484,H,"225 TALLANT, HOUSTON 77076",,
22005939,101003934604,A,"8519 VOGUE, HOUSTON 77055",,
22006175,101003935152,A,"10930 TIMBEROAK, HOUSTON 77043",,
22006383,101003935610,A,"9731 SPRINGVIEW, HOUSTON 77080",,
22006466,101003935870,A,"8646 FRIENDSHIP, HOUSTON 77080",,
22006529,101003936173,A,"9822 CANOGA, HOUSTON 77080",,
22006575,101003936400,A,"3406 KNOLL, HOUSTON 77080",,
22006594,101003936487,G,"10818 LYNBROOK, HOUSTON 77042",,
22006763,101003936901,C,"1507 TANNEHILL, HOUSTON 77008",,
22006796,101003936978,I,"7662 BUENA VISTA, HOUSTON 77087",,
22006824,101003937043,A,"5110 SPRUCE FOREST, HOUSTON 77091",,
22006910,101003937249,B,"9839 RIBBONWOOD, HOUSTON 77078",,
22007004,101003937491,I,"3903 ERBY, HOUSTON 77087",,
22007088,101003937744,D,"12006 SONNET MEADOW, HOUSTON 77047",,
23257261,101003931775,D,"7710 CATALINA, HOUSTON 77075",,
23257521,101003932416,D,"11702 MILL VALLEY, HOUSTON 77048",,
23257612,101003932741,D,"5229 TARAWA, HOUSTON 77033",,
23257741,101003933200,G,"9246 WICKFORD, HOUSTON 77024",,
23258256,101003934447,C,"5918 GOLDEN FOREST, HOUSTON 77092",,
23258276,101003934484,H,"225 TALLANT, HOUSTON 77076",,
23258292,101003934510,D,"4118 BOTANY, HOUSTON 77047",,
23258326,101003934576,D,"3116 HADLEY, HOUSTON 77004",,
23258344,101003934604,A,"8519 VOGUE, HOUSTON 77055",,
22021296,101003856582,I,"8015 GLENFOREST, HOUSTON TX 77061",,
30827685,101003926385,C,"843 ASHLAND, HOUSTON 77007",,
22022006,101003858623,D,"5927 GOFORTH, HOUSTON TX 77021",,
22022195,101003859207,D,"6605 BLUEJAY, HOUSTON TX 77048",,
22022509,101003860070,I,"2514 LAMAR, HOUSTON TX 77003",,
22022556,101003860320,I,"6630 AVENUE R, HOUSTON TX 77011",,
22022874,101003861442,I,"6833 AVENUE C, HOUSTON TX 77011",,
22023835,101003863911,I,"6718 AVENUE O, HOUSTON TX 77011",,
22023909,101003864146,E,"2415 METZ, HOUSTON TX 77034",,
22024263,101003865414,E,"12234 DUMAS, HOUSTON TX 77034",,
22024599,101003866302,I,"8522 ANACORTES, HOUSTON TX 77061",,
22024778,101003866795,I,"7711 JUNIOR, HOUSTON TX 77012",,
22025128,101003867721,D,"9723 BLACKHAWK, HOUSTON TX 77075",,
22025203,101003867906,D,"9306 WOLCOTT PARK, HOUSTON TX 77075",,
22025240,101003868024,D,"10102 VICTORIA CHASE, HOUSTON TX 77075",,
22026345,101003871469,I,"6601 AVENUE H, HOUSTON TX 77011",,
22026449,101003871812,I,"7471 BROCKLEY, HOUSTON TX 77087",,
22026763,101003872875,I,"7918 WILMERDEAN, HOUSTON TX 77061",,
22026837,101003873156,I,"7324 MOLINE, HOUSTON TX 77087",,
22026870,101003873240,I,"7806 SANTA ELENA, HOUSTON TX 77061",,
22026910,101003873319,I,"7825 KELLER, HOUSTON TX 77012",,
22026999,101003873511,I,"8606 DOVER, HOUSTON TX 77061",,
22027169,101003873889,I,"7542 CAYTON, HOUSTON TX 77061",,
22027290,101003874107,I,"8202 GLEN VALLEY, HOUSTON TX 77061",,
22027333,101003874189,I,"8111 GLENCREST, HOUSTON TX 77061",,
22027439,101003874534,I,"7836 BRUMBLAY, HOUSTON TX 77012",,
22027585,101003874873,I,"7603 DILLON, HOUSTON TX 77061",,
22027744,101003875261,D,"3841 GERTIN, HOUSTON TX 77004",,
22028263,101003877072,D,"3322 FRANCIS, HOUSTON TX 77004",,
22028487,101003877801,D,"6806 CASABLANCA, HOUSTON TX 77048",,
22029798,101003881514,D,"10326 KINGSPOINT, HOUSTON 77075",,
22029911,101003881787,I,"7481 SANTA FE, HOUSTON 77061",,
22030391,101003883406,D,"7762 RED ROBIN, HOUSTON 77075",,
22030481,101003883614,A,"9418 SPRINGMONT, HOUSTON 77080",,
22030572,101003883814,D,"4410 MAGGIE, HOUSTON 77051",,
23259168,101003936901,C,"1507 TANNEHILL, HOUSTON 77008",,
23259201,101003936978,I,"7662 BUENA VISTA, HOUSTON 77087",,
23259229,101003937043,A,"5110 SPRUCE FOREST, HOUSTON 77091",,
23259409,101003937491,I,"3903 ERBY, HOUSTON 77087",,
23259493,101003937744,D,"12006 SONNET MEADOW, HOUSTON 77047",,
21999086,101003906432,E,"12210 PALMWAY, HOUSTON 77034",,
21999242,101003906815,E,"15818 LA AVENIDA, HOUSTON 77062",,
22024053,101003864667,I,"9316 HOLLOCK, HOUSTON TX 77075",,
21997696,101003892807,I,"1601 WESLEY, HOUSTON 77023",,
22004713,101003931526,D,"6727 LONDON, HOUSTON 77021",,
22005883,101003934505,H,"818 HURLEY, HOUSTON 77022",,
22005887,101003934510,D,"4118 BOTANY, HOUSTON 77047",,
22005921,101003934576,D,"3116 HADLEY, HOUSTON 77004",,
22006351,101003935476,C,"5518 HIALEAH, HOUSTON 77092",,
22022792,101003861239,D,"6520 SIDNEY, HOUSTON TX 77021",,
22026842,101003873166,I,"7714 SOUTHERN, HOUSTON TX 77087",,
21996765,101003890586,I,"5206 CLAY, HOUSTON 77023",,
21998335,101003904681,E,"5723 ORIOLE, HOUSTON 77017",,
21999359,101003907068,I,"428 DE HAVEN, HOUSTON 77029",,
21999868,101003908703,B,"6613 HOMESTEAD, HOUSTON 77028",,
22000229,101003919597,H,"1216 WRIGHTWOOD, HOUSTON 77009",,
22000387,101003920036,D,"10506 KIRKGLEN, HOUSTON 77089",,
22000518,101003920372,D,"11431 KIRKWYN, HOUSTON 77089",,
22005207,101003932741,D,"5229 TARAWA, HOUSTON 77033",,
22006439,101003935807,D,"4306 HICKOK, HOUSTON 77047",,
22006531,101003936184,A,"8914 PITNER, HOUSTON 77080",,
22022341,101003859596,I,"8416 COOLIDGE, HOUSTON TX 77012",,
22026956,101003873404,I,"7622 CAYTON, HOUSTON TX 77061",,
22028037,101003875937,I,"7603 WILMERDEAN, HOUSTON TX 77061",,
21156925,101003890492,E,"927 MAROBY, HOUSTON 77017",,
21157028,101003890586,I,"5206 CLAY, HOUSTON 77023",,
21157390,101003890899,I,"4815 RUSK, HOUSTON 77023",,
21157470,101003890966,I,"8402 DETROIT, HOUSTON 77017",,
21157789,101003891235,H,"102 CAYLOR, HOUSTON 77011",,
21157913,101003891343,I,"7907 HARTFORD, HOUSTON 77017",,
21158748,101003892130,H,"3923 EDISON, HOUSTON 77009",,
21158786,101003892163,I,"8515 LEANDER, HOUSTON 77012",,
21161242,101003904681,E,"5723 ORIOLE, HOUSTON 77017",,
21162484,101003905825,H,"911 WOODLAND, HOUSTON 77009",,
21163303,101003906432,E,"12210 PALMWAY, HOUSTON 77034",,
21164048,101003907068,I,"428 DE HAVEN, HOUSTON 77029",,
21164797,101003907831,E,"8314 TARBELL, HOUSTON 77034",,
21164844,101003907903,E,"455 TRESVANT, HOUSTON 77598",,
21166362,101003919551,E,"15019 SUN HARBOR, HOUSTON 77062",,
21166430,101003919597,H,"1216 WRIGHTWOOD, HOUSTON 77009",,
21167217,101003920372,D,"11431 KIRKWYN, HOUSTON 77089",,
21169244,101003922737,I,"7421 BRACE, HOUSTON 77061",,
21169690,101003923171,H,"2418 MANN, HOUSTON 77093",,
21169811,101003923298,D,"6708 CONLEY, HOUSTON 77021",,
21169885,101003923374,B,"8029 FLINTRIDGE, HOUSTON 77028",,
21171975,101003925382,B,"7825 JOY, HOUSTON 77028",,
21172209,101003925592,I,"8510 GLENLEA, HOUSTON 77061",,
21172718,101003926228,I,"6810 DILLON, HOUSTON 77061",,
21176315,101003929547,I,"6410 HERON, HOUSTON 77087",,
21176399,101003929609,D,"4614 LINCOLNSHIRE, HOUSTON 77048",,
21178205,101003931075,D,"5215 HONEY, HOUSTON 77004",,
21178635,101003931475,A,Intersection 2900 BINGLE RD&8450 KEMPWOOD DR,,
21178687,101003931526,D,"6727 LONDON, HOUSTON 77021",,
21179075,101003931775,D,"7710 CATALINA, HOUSTON 77075",,
21179100,101003931796,D,"11442 KIRKWYN, HOUSTON 77089",,
21179743,101003932376,D,"5635 WOODGREEN, HOUSTON 77033",,
