id,case_numbe,QUAD
7263253,362174-101003623841,SW
7268549,363199-101003629605,SW
7381150,101003777734,SE
7362769,101003736729,SW
7405051,101003925239,SW
7357407,101003730374,SW
7363652,101003737770,SW
7237556,101003595077,NE
7241317,101003599201,NE
7292892,101003656890,NE
7299114,101003663861,NE
7301150,101003666208,NE
7324679,101003692921,NE
7342668,101003713387,NE
7342945,101003713693,NE
7344318,101003715189,NE
7362998,101003737054,NE
7389131,101003885706,SW
7396938,101003905191,SW
7333198,101003702587,SW
7404848,393845-101003925011,SW
7404849,393846-101003925012,SW
7404850,393847-101003925013,SW
7404851,393848-101003925014,SW
7338671,101003708824,SW
7355948,375239-101003728739,SW
7360232,375872-101003733767,SW
7381656,379624-101003778265,SW
7409586,101003930777,SW
7409588,101003930779,SW
7409589,101003930780,SW
7398684,101003907312,NW
7245945,359602-101003604334,NW
7264249,101003624904,NW
7318381,101003685664,NW
7341924,101003712561,NW
7341925,101003712562,NW
7359582,101003733067,NW
7360481,101003734037,NW
id,case_numbe,QUAD
7367245,101003741847,NW
7367247,101003741849,NW
7377782,101003773941,NW
7282537,101003645421,SW
7313722,101003680328,SW
7318550,101003685851,SW
7394327,101003892059,NE
7408738,101003929722,NE
7408741,101003929726,NE
7248323,101003607034,NE
7267200,101003628218,NE
7286561,101003649872,NE
7287156,101003650522,NE
7287164,101003650531,NE
7287530,101003650911,NE
7289238,101003652793,NE
7289669,101003653248,NE
7289682,101003653263,NE
7289846,101003653439,NE
7289901,101003653506,NE
7289981,101003653595,NE
7290000,101003653615,NE
7290091,101003653714,NE
7290152,101003653778,NE
7290260,101003653898,NE
7290268,101003653906,NE
7290336,101003653977,NE
7290380,101003654021,NE
7290675,101003654330,NE
7290749,101003654408,NE
7290870,101003654530,NE
7290907,101003654567,NE
7291023,101003654687,NE
7291682,101003655396,NE
7292165,101003655961,NE
7292356,101003656183,NE
7292406,101003656241,NE
7293350,101003657366,NE
7293562,101003657584,NE
7293743,101003657775,NE
id,case_numbe,QUAD
7293867,101003657902,NE
7294211,101003658305,NE
7294367,101003658468,NE
7294472,101003658578,NE
7295838,101003660122,NE
7296458,101003660848,NE
7296962,101003661423,NE
7298082,101003662697,NE
7298322,101003662989,NE
7298507,101003663202,NE
7298590,101003663302,NE
7299158,101003663910,NE
7299296,101003664070,NE
7299305,101003664081,NE
7299561,101003664386,NE
7299641,101003664499,NE
7299707,101003664591,NE
7299717,101003664601,NE
7299722,101003664606,NE
7300080,101003665068,NE
7300081,101003665069,NE
7300082,101003665070,NE
7300095,101003665083,NE
7300184,101003665175,NE
7300390,101003665400,NE
7300844,101003665877,NE
7301681,101003666790,NE
7304300,101003669790,NE
7304402,101003669899,NE
7304992,101003670546,NE
7305760,101003671450,NE
7306095,101003671804,NE
7306300,101003672041,NE
7306682,101003672496,NE
7308094,101003674089,NE
7317602,101003684778,NE
7319981,101003687502,NE
7320149,101003687683,NE
7322883,101003690882,NE
7323228,101003691254,NE
7323813,101003691851,NE
id,case_numbe,QUAD
7325919,101003694325,NE
7328245,101003696921,NE
7329141,101003697932,NE
7331225,101003700262,NE
7332512,101003701834,NE
7337066,372546-101003706993,NE
7338015,101003708102,NE
7357549,101003730520,NE
7369889,101003744883,NE
7371801,101003747011,NE
7378468,101003774685,NE
7379586,101003775966,NE
7383257,101003780121,NE
7244728,101003603066,SW
7244730,101003603068,SW
7278495,101003640947,SW
7293319,101003657335,SW
7302434,101003667715,SW
7380050,379280-101003776487,SW
7399317,101003908041,SE
7400492,101003919574,SE
7402925,101003922458,SE
7403304,101003922968,SE
7401176,101003920415,NE
7239230,101003596869,NE
7239235,101003596874,NE
7245017,101003603384,NE
7253761,101003612976,NE
7270431,101003631859,NE
7283972,101003646998,NE
7283975,101003647002,NE
7286687,101003650000,NE
7287129,101003650494,NE
7289811,101003653401,NE
7289894,101003653494,NE
7290403,101003654046,NE
7290577,101003654230,NE
7290734,101003654393,NE
7290764,101003654423,NE
7291415,101003655103,NE
id,case_numbe,QUAD
7291480,101003655173,NE
